user_id,action_date,action_name,error_message,device
1,2022-09-07,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
163415,2022-09-07,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
279923,2022-09-07,checkout_annual_completepayment.click.fail,"number field is required",mobile
288909,2022-09-07,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
289623,2022-09-07,checkout_monthly_completepayment.click.fail,"month field is required",mobile
289711,2022-09-07,checkout_annual_completepayment.click.fail,"State field is required",desktop
289717,2022-09-07,checkout_data-strategy_completepayment.click.fail,"Your card was declined.",desktop
289802,2022-09-07,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
289827,2022-09-07,checkout_monthly_completepayment.click.fail,"year field is required",desktop
1436,2022-09-08,checkout_monthly_completepayment.click.fail,"Your card was declined.",mobile
172788,2022-09-08,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
211124,2022-09-08,checkout_monthly_completepayment.click.fail,"zip field is required",desktop
246083,2022-09-08,checkout_annual_completepayment.click.fail,"number field is required",mobile
289003,2022-09-08,checkout_monthly_completepayment.click.fail,"Your card is not supported.",desktop
289881,2022-09-08,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
289538,2022-09-09,checkout_annual_completepayment.click.fail,"State field is required",desktop
289824,2022-09-09,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
20664,2022-09-10,checkout_quarterly_completepayment.click.fail,"Your card was declined.",desktop
163914,2022-09-10,checkout_monthly_completepayment.click.fail,"month field is required",desktop
217976,2022-09-10,checkout_monthly_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
291349,2022-09-10,checkout_business_completepayment.click.fail,"number field is required",desktop
163918,2022-09-11,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
290226,2022-09-11,checkout_monthly_completepayment.click.fail,"year field is required",desktop
290303,2022-09-11,checkout_annual_completepayment.click.fail,"number field is required",mobile
3747,2022-09-12,checkout_annual_completepayment.click.fail,"year field is required",desktop
156680,2022-09-12,checkout_lifetime_completepayment.click.fail,"number field is required",desktop
190742,2022-09-12,checkout_monthly_completepayment.click.fail,"year field is required",desktop
290350,2022-09-12,checkout_monthly_completepayment.click.fail,"year field is required",desktop
290374,2022-09-12,checkout_annual_completepayment.click.fail,"year field is required",desktop
290553,2022-09-13,checkout_annual_completepayment.click.fail,"number field is required",mobile
273323,2022-09-14,checkout_annual_completepayment.click.fail,"year field is required",desktop
293165,2022-09-14,checkout_monthly_completepayment.click.fail,"Your card was declined. Your request was in live mode, but used a known test card.",desktop
172064,2022-09-15,checkout_monthly_completepayment.click.fail,"year field is required",desktop
290775,2022-09-15,checkout_monthly_completepayment.click.fail,"zip field is required",desktop
263211,2022-09-16,checkout_annual_completepayment.click.fail,"year field is required",desktop
290917,2022-09-16,checkout_monthly_completepayment.click.fail,"Your card's security code is incorrect.",desktop
170750,2022-09-17,checkout_monthly_completepayment.click.fail,"number field is required",desktop
291024,2022-09-17,checkout_annual_completepayment.click.fail,"year field is required",mobile
291059,2022-09-17,checkout_monthly_completepayment.click.fail,"Your card has insufficient funds.",desktop
291100,2022-09-17,checkout_data-strategy_completepayment.click.fail,"Your card was declined.",desktop
290953,2022-09-18,checkout_annual_completepayment.click.fail,"State field is required",desktop
291116,2022-09-18,checkout_annual_completepayment.click.fail,"number field is required",desktop
14357,2022-09-19,checkout_annual_completepayment.click.fail,"number field is required",mobile
33495,2022-09-19,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
154402,2022-09-19,checkout_annual_completepayment.click.fail,"number field is required",mobile
291165,2022-09-19,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
291255,2022-09-19,checkout_annual_completepayment.click.fail,"number field is required",mobile
291256,2022-09-19,checkout_annual_completepayment.click.fail,"number field is required",mobile
291334,2022-09-19,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
172870,2022-09-20,checkout_lifetime_completepayment.click.fail,"number field is required",desktop
199013,2022-09-20,checkout_annual_completepayment.click.fail,"firstName field is required",desktop
246879,2022-09-20,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
258349,2022-09-20,checkout_annual_completepayment.click.fail,"year field is required",desktop
270435,2022-09-20,checkout_monthly_completepayment.click.fail,"year field is required",desktop
289535,2022-09-20,checkout_annual_completepayment.click.fail,"year field is required",mobile
290676,2022-09-20,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
291378,2022-09-20,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
291393,2022-09-20,checkout_annual_completepayment.click.fail,"number field is required",mobile
291398,2022-09-20,checkout_annual_completepayment.click.fail,"year field is required",mobile
291402,2022-09-20,checkout_annual_completepayment.click.fail,"zip field is required",desktop
291404,2022-09-20,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
291412,2022-09-20,checkout_monthly_completepayment.click.fail,"Your card number is incorrect.",desktop
291419,2022-09-20,checkout_annual_completepayment.click.fail,"number field is required",mobile
9289,2022-09-21,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
170743,2022-09-21,checkout_annual_completepayment.click.fail,"number field is required",desktop
271465,2022-09-21,checkout_monthly_completepayment.click.fail,"2070 PayPal Buyer Revoked Pre-Approved Payment Authorization",desktop
289769,2022-09-21,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
290590,2022-09-21,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
4439,2022-09-22,checkout_monthly_completepayment.click.fail,"State field is required",desktop
155712,2022-09-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
291617,2022-09-22,checkout_annual_completepayment.click.fail,"cvv field is required",mobile
291742,2022-09-22,checkout_monthly_completepayment.click.fail,"year field is required",desktop
291745,2022-09-22,checkout_annual_completepayment.click.fail,"State field is required",mobile
19193,2022-09-23,checkout_annual_completepayment.click.fail,"year field is required",desktop
197262,2022-09-23,checkout_annual_completepayment.click.fail,"number field is required",desktop
269526,2022-09-23,checkout_annual_completepayment.click.fail,"number field is required",mobile
285504,2022-09-23,checkout_annual_completepayment.click.fail,"State field is required",desktop
291321,2022-09-23,checkout_monthly_completepayment.click.fail,"year field is required",desktop
291730,2022-09-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
291837,2022-09-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
291853,2022-09-23,checkout_annual_completepayment.click.fail,"State field is required",desktop
291862,2022-09-23,checkout_annual_completepayment.click.fail,"number field is required",mobile
291863,2022-09-23,checkout_monthly_completepayment.click.fail,"number field is required",mobile
291864,2022-09-23,checkout_annual_completepayment.click.fail,"number field is required",mobile
291865,2022-09-23,checkout_annual_completepayment.click.fail,"number field is required",mobile
291867,2022-09-23,checkout_annual_completepayment.click.fail,"number field is required",mobile
49292,2022-09-24,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
198334,2022-09-24,checkout_annual_completepayment.click.fail,"Your card number is incorrect.",desktop
283612,2022-09-24,checkout_annual_completepayment.click.fail,"number field is required",desktop
291871,2022-09-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
291890,2022-09-24,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",desktop
18288,2022-09-25,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
56469,2022-09-25,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
198890,2022-09-25,checkout_annual_completepayment.click.fail,"year field is required",mobile
291977,2022-09-25,checkout_annual_completepayment.click.fail,"year field is required",mobile
291984,2022-09-25,checkout_annual_completepayment.click.fail,"number field is required",mobile
292052,2022-09-25,checkout_annual_completepayment.click.fail,"number field is required",mobile
292055,2022-09-25,checkout_annual_completepayment.click.fail,"number field is required",mobile
60411,2022-09-26,checkout_annual_completepayment.click.fail,"month field is required",desktop
167101,2022-09-26,checkout_annual_completepayment.click.fail,"year field is required",desktop
253772,2022-09-26,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
291725,2022-09-26,checkout_annual_completepayment.click.fail,"State field is required",desktop
291998,2022-09-26,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
292066,2022-09-26,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
292086,2022-09-26,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
292114,2022-09-26,checkout_annual_completepayment.click.fail,"year field is required",desktop
